station,model,date,forecast,lower95,upper95,sarima_forecast,sarima_lower95,sarima_upper95
Cox's Bazar,SARIMA+LSTM,2026-07-01,31.588072317165388,29.66952921653946,32.891453288917745,31.594925646041574,30.098689555293294,33.09116173678985
Cox's Bazar,SARIMA+LSTM,2026-08-01,31.829721198062845,29.911178097436917,33.1331021698152,31.836391013814502,30.33960352512749,33.33317850250152
Cox's Bazar,SARIMA+LSTM,2026-09-01,32.55055057242424,30.632007471798314,33.8539315441766,32.55706095951279,31.059778672692605,34.05434324633298
Cox's Bazar,SARIMA+LSTM,2026-10-01,33.02144709645921,31.102903995833284,34.32482806821157,33.0278203068327,31.530094505949425,34.525546107715975
Cox's Bazar,SARIMA+LSTM,2026-11-01,31.661679814720827,29.7431367140949,32.96506078647319,31.667932340999585,30.16980954985085,33.166055132148315
Cox's Bazar,SARIMA+LSTM,2026-12-01,29.04227707647148,27.12373397584555,30.345658048223836,29.0484241023377,27.549967541437837,30.546880663237566
Faridpur,SARIMA+SVR,2024-01-01,25.09609459168224,23.096779014897653,26.897006951733605,25.038658775337716,23.263251051151656,26.814066499523776
Faridpur,SARIMA+SVR,2024-02-01,28.789564506289672,26.790248929505083,30.590476866341035,28.82236610781432,26.984702560879377,30.660029654749266
Faridpur,SARIMA+SVR,2024-03-01,33.46525953457716,31.465943957792568,35.26617189462852,33.34398988519432,31.501963996627296,35.18601577376134
Faridpur,SARIMA+SVR,2024-04-01,35.185535482140196,33.18621990535561,36.98644784219156,35.10963246614081,33.26729566176975,36.95196927051187
Faridpur,SARIMA+SVR,2024-05-01,34.454071096382556,32.45475551959797,36.25498345643392,34.427507808759145,32.585148818446285,36.269866799072005
Faridpur,SARIMA+SVR,2024-06-01,33.637346522535154,31.638030945750565,35.43825888258652,33.52643462599046,31.68407405242818,35.36879519955274
Faridpur,SARIMA+SVR,2024-07-01,32.909785485711254,30.910469908926665,34.71069784576262,32.78534876733838,30.94298808079363,34.62770945388313
Faridpur,SARIMA+SVR,2024-08-01,32.98537473374307,30.986059156958483,34.786287093794435,32.85222245510845,31.009861760546226,34.69458314967068
Faridpur,SARIMA+SVR,2024-09-01,33.22894295149176,31.22962737470717,35.02985531154312,33.07231789312502,31.229957198625566,34.91467858762447
Faridpur,SARIMA+SVR,2024-10-01,32.74557647626069,30.7462608994761,34.54648883631205,32.56706760162784,30.724706916030033,34.409428287225644
Faridpur,SARIMA+SVR,2024-11-01,30.398258360025903,28.398942783241313,32.19917072007726,30.25962291617753,28.417262355889626,32.101983476465435
Faridpur,SARIMA+SVR,2024-12-01,26.377130666597637,24.377815089813048,28.178043026649,26.301210048261982,24.4588512439645,28.143568852559465
Faridpur,SARIMA+SVR,2025-01-01,24.994051038991216,22.994735462206627,26.79496339904258,24.956004585112076,23.110925329863232,26.80108384036092
Faridpur,SARIMA+SVR,2025-02-01,28.86899931045423,26.869683733669643,30.669911670505595,28.821492694540503,26.976217705571464,30.66676768350954
Faridpur,SARIMA+SVR,2025-03-01,33.405987885702885,31.406672308918296,35.20690024575425,33.364963300418424,31.519674344057872,35.21025225677898
Faridpur,SARIMA+SVR,2025-04-01,35.16248412668413,33.16316854989954,36.96339648673549,35.13644201955298,33.29115206643866,36.9817319726673
Faridpur,SARIMA+SVR,2025-05-01,34.484478524530374,32.485162947745785,36.28539088458174,34.45587642182857,32.61058639758276,36.30116644607438
Faridpur,SARIMA+SVR,2025-06-01,33.608657153555185,31.609341576770596,35.40956951360655,33.55521972457421,31.709929695252452,35.40050975389596
Faridpur,SARIMA+SVR,2025-07-01,32.901527575841406,30.902211999056817,34.70243993589277,32.81424512541295,30.96895509573219,34.659535155093714
Faridpur,SARIMA+SVR,2025-08-01,32.99521120070762,30.995895623923033,34.796123560758986,32.881148534923334,31.03585850526219,34.72643856458448
Faridpur,SARIMA+SVR,2025-09-01,33.231240958955,31.23192538217041,35.03215331900636,33.101251912773535,31.255961883747712,34.94654194179936
Faridpur,SARIMA+SVR,2025-10-01,32.71994320758662,30.720627630802028,34.52085556763798,32.59600374231494,30.750713722217498,34.441293762412386
Faridpur,SARIMA+SVR,2025-11-01,30.383583167582636,28.384267590798046,32.184495527634,30.28855962347659,28.443269728493043,32.13384951846014
Faridpur,SARIMA+SVR,2025-12-01,26.39280394154713,24.39348836476254,28.193716301598492,26.33014690692515,24.484858765144654,28.175435048705648
Faridpur,SARIMA+SVR,2026-01-01,25.02862312683491,23.02930755005032,26.82953548688627,24.984941484210488,23.13693721580709,26.832945752613885
Faridpur,SARIMA+SVR,2026-02-01,28.88490426328427,26.88558868649968,30.685816623335633,28.85042960444074,27.00222991295017,30.698629295931312
Faridpur,SARIMA+SVR,2026-03-01,33.421676961600674,31.422361384816085,35.22258932165204,33.393900213204255,31.54568657648617,35.24211384992234
Faridpur,SARIMA+SVR,2026-04-01,35.187593641908464,33.188278065123875,36.98850600195983,35.165378933109665,33.31716430121949,37.01359356499984
Faridpur,SARIMA+SVR,2026-05-01,34.51164012763286,32.51232455084827,36.31255248768422,34.48481333559118,32.63659863268238,36.333028038499975
Faridpur,SARIMA+SVR,2026-06-01,33.633020679804275,31.633705103019686,35.43393303985564,33.584156638391825,31.73594193041514,35.43237134636851
