date,station,origin,actual,SNAIVE,SARIMA,SVR,SARIMA+SVR,XGB,SARIMA+XGB,ANN,SARIMA+ANN
2016-05-01,Sylhet,2014,31.25,31.24,31.943053918164548,31.710105177785884,31.94271250979685,31.148014,31.897622162681397,31.06015126034721,31.47503121019834
2016-06-01,Sylhet,2014,33.15,32.08,31.944930341973993,31.4894460202072,31.95778380047002,31.769512,31.899498586490843,31.623602687718396,31.670652728017185
2016-07-01,Sylhet,2014,32.59,32.59,32.8200436331548,31.930262765465002,33.01619402060785,32.008205,32.77461187767165,32.02674785134182,32.62976315483018
2016-08-01,Sylhet,2014,34.32,31.99,33.18520546296801,32.88003662925555,33.124171885607275,32.845955,33.135706435536996,32.76191060667156,33.03368823042616
2016-09-01,Sylhet,2014,33.29,32.66,33.0629084114248,32.51715855182084,32.835908351242864,31.897972,33.023116533111974,33.33905356889949,32.84784652704562
2016-10-01,Sylhet,2014,33.18,32.96,32.484510127414886,32.049815375109205,32.28897665137826,31.48077,32.451166089584056,32.52514941039159,32.2901071834743
2016-11-01,Sylhet,2014,29.59,30.58,30.422952732979507,30.33034815040819,30.33930643395389,29.858557,30.377520977496356,30.801004266043265,30.278629268755658
2016-12-01,Sylhet,2014,28.62,26.07,27.39774388890324,26.914589018112256,27.087914231299592,27.607536,27.334559821296313,26.028734044047006,26.962359168201807
2017-01-01,Sylhet,2014,27.75,24.6,26.536678244862152,26.65929516511583,26.428587674905174,26.505554,26.491246489379,27.159567694105448,26.368483930245166
2017-02-01,Sylhet,2014,29.65,29.1,29.434608106081868,30.604429595203722,29.450302780716356,30.268105,29.423075346787954,30.2855271883871,29.75892962773535
2017-03-01,Sylhet,2014,28.06,32.04,32.293904955319206,32.078826009919226,32.236713487162845,31.200542,32.34354427345757,32.4059422088066,32.4018350127723
2017-04-01,Sylhet,2014,29.75,31.0,31.724199256361093,31.279590055702805,31.648248706943164,30.968224,31.678767500877942,30.937973256616065,32.08264193857737
2017-05-01,Sylhet,2014,32.83,31.25,31.46648001740749,30.60359127336131,31.379926469476203,30.883362,31.45101501117523,31.173140836090663,31.81164755101318
2017-06-01,Sylhet,2014,31.36,33.15,32.20898755013125,31.311414309657323,32.316279682929235,31.846432,32.1635557946481,32.2710170861155,33.40751861705112
2017-07-01,Sylhet,2014,32.68,32.59,32.85626155691037,32.49967797735766,32.80402125767931,31.590971,32.83907828101704,31.861067748109217,32.817903615748094
2017-08-01,Sylhet,2014,32.4,34.32,32.797055608248954,32.355163571712296,32.72751577420131,32.34136,32.7516238527658,31.794068880539182,32.18986484268696
2017-09-01,Sylhet,2014,32.28,33.29,32.71845607434187,32.466171721606095,32.52696889018807,31.714565,32.70299106810961,32.54803993217518,32.9324448030377
2017-10-01,Sylhet,2014,32.05,33.18,32.3132083878753,31.927776970563365,32.27376745622965,31.885803,32.26777663239215,31.617278813331435,32.195753586971115
2017-11-01,Sylhet,2014,30.78,29.59,30.41835270275596,30.169931483444962,30.22930819396734,29.721222,30.378560824443134,29.33646665061034,30.337009788719858
2017-12-01,Sylhet,2014,27.03,28.62,27.425202499888513,28.585473607069005,27.278630889656387,28.630875,27.385410621575687,28.978230469787235,26.742249727435752
2018-01-01,Sylhet,2017,24.81,27.75,26.237576476402733,26.228668764955938,26.18672427390373,26.229805,26.209600909717533,26.530825771100552,26.23090418993495
2018-02-01,Sylhet,2017,28.5,29.65,28.66446641045078,28.04974085985547,28.505776321427536,28.936663,28.531629994087062,27.40417964371342,28.546717650367945
2018-03-01,Sylhet,2017,31.51,28.06,32.43494317681717,31.884048557056964,32.4833334476185,30.537506,32.41785396264123,31.242852397889557,32.77583402050225
2018-04-01,Sylhet,2017,30.99,29.75,32.3112738747118,32.78870421421905,32.3814608504425,32.411106,32.342572482299616,32.016989890063506,32.17706291499994
2018-05-01,Sylhet,2017,30.42,32.83,31.747406732795213,30.922608887614924,31.778081108707806,31.159754,31.69617522558329,31.181235663255332,31.21538817210594
2018-06-01,Sylhet,2017,32.65,31.36,31.95323390818076,31.915724870690802,31.99162866013592,31.641674,31.80102644420104,31.588356795462346,31.788144000697276
2018-07-01,Sylhet,2017,33.36,32.68,32.84041619765326,31.974156012995742,33.006955260715976,31.622753,32.901729342515914,31.839851202644905,32.543630143760566
2018-08-01,Sylhet,2017,33.87,32.4,33.17463604952586,32.920359223382476,33.09575780570942,32.764843,33.091861484902026,32.823941040474764,32.70833776088595
2018-09-01,Sylhet,2017,32.9,32.28,33.0639545597823,32.922277506224006,32.9523838300972,32.533054,32.930253011801994,33.093834334016876,32.99756115127552
2018-10-01,Sylhet,2017,31.21,32.05,32.601627416917154,32.546502589402635,32.42534130454089,31.82875,32.520425848671266,32.42558130016399,32.363936157862895
2018-11-01,Sylhet,2017,29.56,30.78,30.207802899852883,29.449298515819958,30.076644626070667,29.944836,30.170916613862406,29.623307561710178,29.912382005152974
2018-12-01,Sylhet,2017,27.0,27.03,27.214275664672904,26.787716992324665,27.011543667597973,27.225212,27.037950954423003,26.319705396072997,27.136191614299626
2019-01-01,Sylhet,2017,27.85,24.81,26.334795342082955,25.964667224925996,26.24705020395812,25.565008,26.304552511568048,25.782113928733963,26.322577715068363
2019-02-01,Sylhet,2017,28.33,28.5,29.40798558219741,29.98797002581795,29.424443581710463,29.22696,29.423781071970563,29.308714547829183,28.999765924184143
2019-03-01,Sylhet,2017,31.06,31.51,32.308055746520566,31.112526230246466,32.247483538084396,31.335777,32.097302842105435,31.133797516439788,32.10923183037932
2019-04-01,Sylhet,2017,32.49,30.99,32.049429118552396,31.061496923889177,32.06812280209953,31.126686,32.086507648148725,31.489602784306026,31.92828122061643
2019-05-01,Sylhet,2017,32.33,30.42,32.25113676580156,31.920317680701093,32.29387708659019,32.049866,32.31195333691801,32.14070014089519,32.422678493731915
2019-06-01,Sylhet,2017,32.76,32.65,32.40831207187668,32.2651137463874,32.52617024078969,32.06944,32.48863948585287,32.53362450605289,32.36677585026633
2019-07-01,Sylhet,2017,32.39,33.36,32.86122350422624,32.8571534936491,32.74503628665477,32.443344,32.53744907705072,32.59022840353197,32.6102420987217
2019-08-01,Sylhet,2017,34.38,33.87,33.01380105331079,33.04949825206994,33.072664301186975,32.700325,33.04755444839136,32.979771218334385,32.81031574051705
2019-09-01,Sylhet,2017,33.24,32.9,33.16481309379456,32.98847828733813,33.13669261697674,32.457848,33.112533770455094,32.97238309916582,32.932369033150486
2019-10-01,Sylhet,2017,31.55,31.21,32.920294209298284,32.47530012944542,32.71715886568026,31.76751,32.95865616100708,31.8030994217927,32.55705110804737
2019-11-01,Sylhet,2017,30.14,29.56,30.313292887942506,30.160635784618073,30.073881428642213,29.70992,30.294439536468698,29.749984075993623,30.247165935448066
2019-12-01,Sylhet,2017,26.15,27.0,27.495056214435017,27.70875731612887,27.272105103200065,27.829224,27.455092603964722,27.34761463451947,27.180839180912358
2020-01-01,Sylhet,2017,24.71,27.85,26.091774804290203,26.20226870986277,26.159604294470213,26.407358,26.113866347592143,26.19304577327829,26.263167377067177
2020-02-01,Sylhet,2017,28.12,28.33,28.905175877004776,29.15562110375383,28.702417548799414,29.200264,28.77917803564659,28.527266294824756,29.04592600433471
2020-03-01,Sylhet,2017,31.88,31.06,31.83182556431889,31.541999177388654,31.783757868274538,31.641636,31.488826225215192,31.787607477543876,31.54649750233348
2020-04-01,Sylhet,2017,32.84,32.49,32.01613391025165,31.73282923630227,32.19562814290313,32.037773,32.09172196520665,31.800479982232442,31.964710196563555
2020-05-01,Sylhet,2017,31.56,32.33,32.41216580650007,31.534136689771728,32.26989511942232,31.481369,32.32104589125311,32.04666460628425,32.19032445942017
2020-06-01,Sylhet,2017,32.14,32.76,32.20016356156462,31.79363160185173,32.190140756485434,32.162025,31.955375808936296,32.408181897368806,32.23480877926989
2020-07-01,Sylhet,2017,31.9,32.39,32.83057401725642,32.466884960437035,32.89953821297073,32.10153,32.89159584441773,32.40311461987834,32.950604769557366
2020-08-01,Sylhet,2017,33.72,34.38,32.80545505458354,32.71174532462937,32.95825686065208,32.52582,33.05967637473582,32.958657173510204,32.5394349897953
2020-09-01,Sylhet,2017,31.98,33.24,32.99975338692336,32.481886475329794,32.932892656285375,32.373493,32.88918785864978,33.11377151685596,32.855905334792276
2020-10-01,Sylhet,2017,32.67,31.55,32.67514251108256,31.844574438848007,32.4528603024807,31.648357,32.65740584517804,31.798228653505056,32.487472831202886
2020-11-01,Sylhet,2017,30.31,30.14,30.53692477258919,29.938854777760646,30.367190518998914,30.015778,30.4336770928192,30.22965533463054,30.078844065820064
2020-12-01,Sylhet,2017,26.62,26.15,27.700565340402996,27.330327234604017,27.562913630677933,27.348242,27.731039062547957,27.236970186116036,27.60990083079999
2021-01-01,Sylhet,2020,26.56,24.71,26.332709627602778,25.529714121515084,26.15979125277735,25.679356,26.2114279069049,25.243528177757042,26.20257220812873
2021-02-01,Sylhet,2020,29.59,28.12,29.12750653184076,28.698409004512754,28.904925440308578,28.470049,29.04317492998262,29.253049390618756,28.913290678436603
2021-03-01,Sylhet,2020,33.27,31.88,32.0797178314319,31.96470709635773,32.16662689437367,31.571535,32.07670941178409,31.78323758507553,31.73553968864823
2021-04-01,Sylhet,2020,33.84,32.84,32.26356273147598,31.76839951695079,32.358838594401625,31.78342,32.335708968372494,31.484587890734318,32.10562256008306
2021-05-01,Sylhet,2020,33.07,31.56,32.59037476923552,31.688132398937654,32.42906802340528,31.570803,32.55295487638798,31.768039469525476,32.50188912830425
2021-06-01,Sylhet,2020,32.15,32.14,32.608453603617896,32.367722870611026,32.746327425365486,32.084427,32.66292893343424,32.819779551823885,32.682837749628
2021-07-01,Sylhet,2020,32.98,31.9,32.874908280574196,32.49114263994126,32.83922934744952,32.222153,32.88978792169731,32.393445041121836,32.95379697458765
2021-08-01,Sylhet,2020,31.84,33.72,33.10352924415356,33.255974059154475,33.18436801495074,32.42378,33.280799194662634,33.826820122003056,33.01949028439177
2021-09-01,Sylhet,2020,34.56,31.98,32.75149978700472,32.4422500498993,32.76846331216419,32.354195,32.722056904839405,32.386199605359764,32.4644184557711
2021-10-01,Sylhet,2020,33.54,32.67,32.78362421551756,32.65291001585062,32.55612085481271,32.218346,32.73132487991862,33.05882451701784,32.75132694016375
2021-11-01,Sylhet,2020,30.41,30.31,30.85731924407655,30.437212289664092,30.7018640625852,30.26241,30.911845140983402,30.55170710653322,30.855406833026546
2021-12-01,Sylhet,2020,27.33,26.62,27.68679890096683,27.86867912347519,27.600374876063775,27.44522,27.638785370295235,27.499207941855566,27.826161664441003
2022-01-01,Sylhet,2020,25.9,26.56,26.43276461903039,27.2455512529614,26.191825421025875,26.9013,26.358349687792693,27.165198865139747,26.28784728965385
2022-02-01,Sylhet,2020,26.68,29.59,28.91231823326901,29.459715170883918,28.982382165332996,29.394915,28.966168518977913,29.1629059063502,29.10898265538493
2022-03-01,Sylhet,2020,33.54,33.27,31.3539076997726,30.972537993689652,31.18156565389523,30.991535,31.355938358308258,31.325448864130216,31.433335303041524
2022-04-01,Sylhet,2020,32.06,33.84,32.20410232255695,31.171170633309792,32.054631177748114,31.743418,32.14016418913839,32.10767765472737,31.801449762421797
2022-05-01,Sylhet,2020,31.13,33.07,32.26422937900776,31.844799670483628,32.44833496378824,31.909254,32.46149859518761,32.26077288938601,32.35776976118416
2022-06-01,Sylhet,2020,29.85,32.15,32.22686014129542,31.438862892335663,32.24042750026508,31.907017,32.18064358635567,31.982006506217715,32.01447955961264
2022-07-01,Sylhet,2020,34.02,32.98,32.29429033792366,32.05976733053392,32.26385282529922,31.604153,32.15968436396469,32.04680351060555,32.61720855992942
2022-08-01,Sylhet,2020,34.3,31.84,33.55840598755097,33.10783669674915,33.634494646187036,32.324432,33.74300812893128,33.19490945782162,34.22643326023778
2022-09-01,Sylhet,2020,33.28,34.56,33.111298874626094,31.794589031047916,33.104001857395815,32.250404,33.2238208210563,32.52061177827284,33.05194735514909
2022-10-01,Sylhet,2020,32.11,33.54,32.53801203923741,32.81616213697934,32.50184176013748,32.187008,32.69790759342232,32.86827647924321,32.38242904619513
2022-11-01,Sylhet,2020,31.32,30.41,30.50754987029081,29.990673466200555,30.279097070351007,29.909508,30.38799685565477,30.07977758202571,30.17604534174199
2022-12-01,Sylhet,2020,27.34,27.33,27.731989358326576,27.858796161938148,27.579325415591192,27.577745,27.449229811092994,27.26730930568085,27.684873216585164
2023-01-01,Sylhet,2020,26.48,25.9,26.531612629175754,25.976038137326267,26.391315448540183,26.5968,26.52401628448871,25.474357246766694,26.62469079776807
2023-02-01,Sylhet,2020,29.07,26.68,29.267494945748766,28.828283207894465,29.14092385780792,28.19217,29.26367885894986,28.818915549003343,29.07424155856852
2023-03-01,Sylhet,2020,30.77,33.54,31.797805401050457,31.463929992898915,31.850877953176244,31.933638,31.739887742810854,31.182445889116064,31.734462402159135
2023-04-01,Sylhet,2020,33.3,32.06,32.00171036295214,31.967507814814148,32.01770307562412,31.642303,31.929508447866823,31.632454656461608,32.029650872374276
2023-05-01,Sylhet,2020,33.34,31.13,32.46267097785993,31.210929469557573,32.44017310606735,31.700636,32.471591069064274,31.58732774367425,32.20515689434815
2023-06-01,Sylhet,2020,31.9,29.85,32.99551902713313,32.54121554004888,32.99817714442058,31.805508,33.20344078542723,33.77473414866841,33.179842234716254
2023-07-01,Sylhet,2020,33.18,34.02,32.60274731899819,32.59739852076445,32.81036139385108,32.403214,32.68083815063557,32.71637557029853,32.5622501885498
2023-08-01,Sylhet,2020,32.0,34.3,33.2991272277651,33.25412280968811,33.22093932878221,32.56685,33.17922253082372,33.062728467051,33.28657290937812
2023-09-01,Sylhet,2020,34.4,33.28,32.714648347246815,32.85253576847789,32.98984688261912,32.53809,32.799751061844994,32.92904496883876,32.727570180554224
2023-10-01,Sylhet,2020,31.78,32.11,32.84763549556791,32.69054312541259,32.65402432520079,32.157486,32.90195316364824,32.733800675,32.914491134813524
2023-11-01,Sylhet,2020,30.74,31.32,30.460596954281332,30.286682215580225,30.326304901788852,30.045929,30.42409914901376,30.0859036898811,30.31901241299594
2023-12-01,Sylhet,2020,27.51,27.34,27.566378760664733,28.0474072340026,27.5362667039202,27.854866,27.606772668241533,27.98900691320904,27.206337711475722
2012-01-01,Srimongal,2011,24.35,23.69,25.219783166860488,24.873989865386758,25.210057718910118,26.17847,25.12304346493378,24.588401054806965,25.157814514696955
2012-02-01,Srimongal,2011,29.11,28.81,28.138717956794256,27.83294801222325,28.215248285723696,28.130238,28.089733440382236,27.226173126490206,28.097833418931824
2012-03-01,Srimongal,2011,33.03,31.27,31.965647593850516,32.48409472694308,32.133469060985995,31.62272,31.967797287518405,32.33384184461045,32.02403578376379
2012-04-01,Srimongal,2011,32.2,33.23,33.258896040212,33.450716982082206,33.322322939939255,32.355267,33.25263770617881,33.401437897080484,33.4991426374049
2012-05-01,Srimongal,2011,33.4,32.16,32.37621934235697,31.98255759324852,32.37990741390866,32.00086,32.361377037024546,32.196431861302855,32.4108109808363
2012-06-01,Srimongal,2011,31.67,32.33,32.37533019810729,31.89385398888708,32.32794221043112,32.31763,32.3636605753731,32.44377910988081,32.73422921166897
2012-07-01,Srimongal,2011,32.73,32.5,32.38254890597201,31.726412474404654,32.38823631847672,32.56414,32.248113893035416,31.90492149444492,32.22802375655437
2012-08-01,Srimongal,2011,33.13,32.43,32.833057864828376,32.70729990384077,32.72557158474902,32.61653,32.82043237544444,33.193932278545,32.881037042528035
2012-09-01,Srimongal,2011,32.75,33.25,32.590662677912675,32.05843415154228,32.468147060922135,32.0961,32.567308557360136,32.87496616166942,32.66919670042845
2012-10-01,Srimongal,2011,31.67,32.96,31.955736566962038,32.11530362121003,31.952145518094593,31.721996,31.909173228473698,31.961579676808206,31.84865143744238
2012-11-01,Srimongal,2011,28.65,30.08,29.668416045049867,29.51862276246101,29.693842747910132,29.347872,29.639895259777745,28.62872199250909,29.573149794692444
2012-12-01,Srimongal,2011,24.05,25.88,26.57975838260224,26.07482985788365,26.76814353660101,26.353031,26.531357805444504,25.847869124817645,26.464908981665012
2013-01-01,Srimongal,2011,24.9,24.35,24.640315838587224,24.93440550302042,24.76810045004125,25.36248,24.65478859605336,24.72122178374653,25.14886205226801
2013-02-01,Srimongal,2011,29.79,29.11,27.943178573274047,29.26063723902199,28.01165189834116,28.39237,27.859792517148882,28.75419345510284,27.68005718309878
2013-03-01,Srimongal,2011,33.56,33.03,31.980552439450356,32.20843761118699,32.03279316931236,31.848337,32.03852194628033,33.02498341751544,32.05787383959563
2013-04-01,Srimongal,2011,33.73,32.2,33.27047661584452,32.99865189997112,33.22668879582852,32.78002,33.265576940817986,33.50612737698417,33.47780621824267
2013-05-01,Srimongal,2011,31.31,33.4,32.72902944764024,31.8469329642364,32.571556880029036,32.231052,32.68186082025891,32.39936681619172,33.261542599342924
2013-06-01,Srimongal,2011,33.65,31.67,32.1822025403183,32.02815125614633,32.08600965159465,32.155746,32.145809683929016,32.53604394768867,32.64416023081065
2013-07-01,Srimongal,2011,33.5,32.73,32.63452380251644,31.938535031858454,32.61267590850636,32.255295,32.58249946412204,32.75582856838209,32.76970568981892
2013-08-01,Srimongal,2011,32.6,33.13,33.12823179520845,32.598714474572816,33.13721177328321,32.35041,32.99816401459455,33.61585254809952,33.5415600317528
2013-09-01,Srimongal,2011,32.95,32.75,32.69015605942527,32.078062089659795,32.67079101663597,32.217827,32.51553532676021,32.831129477520534,32.71421923249141
2013-10-01,Srimongal,2011,31.73,31.67,32.034862426858226,31.59251974784375,32.01299472829487,31.556795,32.12853819672374,31.453767713154978,32.09448535992961
2013-11-01,Srimongal,2011,30.38,28.65,29.68809212864279,28.551991685298656,29.809528719387504,29.485933,29.739266739495985,28.040306436037035,29.674327805268366
2013-12-01,Srimongal,2011,26.51,24.05,26.78772019373164,26.80765603049675,26.863352997436984,27.240452,26.76245585979805,26.22454032792478,27.18489377459297
2014-01-01,Srimongal,2011,25.68,24.9,25.282307479045567,25.19844319759045,25.256416186451055,25.525578,25.147038075587925,25.415456775574135,25.37231236510263
2014-02-01,Srimongal,2011,27.15,29.79,28.569781660649898,29.00204003742663,28.538094471697686,29.04754,28.49907714090121,28.352880716047096,28.812228603150988
2014-03-01,Srimongal,2011,32.28,33.56,31.959463051079855,31.925144425000493,31.96714612211682,31.81582,31.822053110717878,32.00678381293637,32.14297545881369
2014-04-01,Srimongal,2011,35.1,33.73,33.01722709467333,32.89358551071392,33.19653094074729,33.01611,33.103359606169874,33.24650765554318,33.11172108065012
2014-05-01,Srimongal,2011,33.47,31.31,32.7124684191797,32.58461973653152,32.700982548248604,32.276093,32.756924293890975,33.48165281651687,33.42081759781503
2014-06-01,Srimongal,2011,33.1,33.65,32.656759121112636,32.1487241337683,32.57613805650612,32.127117,32.633818641893676,32.74317067098912,33.146677488430576
2014-07-01,Srimongal,2011,34.02,33.5,32.842692966205156,32.43499237912375,32.609927013444825,32.40202,32.80993518848447,32.612724676809655,32.91678509069831
2014-08-01,Srimongal,2011,32.55,32.6,33.29472803283967,32.68655142740708,33.20276953486959,32.71337,33.16827761341371,33.551682053682946,34.00911848113323
2014-09-01,Srimongal,2011,32.76,32.95,32.8202333348997,32.47547717706865,32.787489273178764,32.504547,32.78747555717901,32.587831669131404,32.530962370612045
2014-10-01,Srimongal,2011,32.18,31.73,32.0639278934093,31.82482951861619,31.953499122901235,31.665653,31.896696095237303,31.749352538823366,31.774082050358764
2014-11-01,Srimongal,2011,30.73,30.38,29.829443280272077,29.6340770136421,29.813261859718406,29.634092,29.87437505709369,29.95402476083497,29.732229482361465
2014-12-01,Srimongal,2011,26.45,26.51,26.90173847881481,27.2641966683101,26.94013520041673,28.13483,26.85919560772702,27.067161755612165,27.06480221549098
2015-01-01,Srimongal,2014,26.22,25.68,25.376744709515652,25.55020974273583,25.531458235018253,25.350925,25.35666448211082,25.632627786461338,25.733006216847496
2015-02-01,Srimongal,2014,28.57,27.15,28.687184653312872,28.028718634134293,28.846554937387182,28.368021,28.66710442590804,27.142004896154077,28.51670262521896
2015-03-01,Srimongal,2014,31.95,32.28,32.33466268778435,32.18921972153144,32.34128950425562,31.549997,32.28422295004717,32.119152675493666,32.178840817265964
2015-04-01,Srimongal,2014,31.64,35.1,33.304538550355545,33.10913045862775,33.35500062459663,33.831524,33.27689074774932,33.46575204315569,33.336146641500235
2015-05-01,Srimongal,2014,32.96,33.47,32.301950475471116,32.33404756171767,32.433043119593854,31.865597,32.274962818520166,32.19374618286716,32.192971812770885
2015-06-01,Srimongal,2014,32.72,33.1,32.32052078401705,32.14075697291507,32.413535624112576,32.156124,32.29500882631203,32.61493709956816,32.077397300532375
2015-07-01,Srimongal,2014,32.35,34.02,32.631587800747226,32.48312402356852,32.72234563569248,32.215366,32.60967401153452,32.15053262662199,32.52016669691114
2015-08-01,Srimongal,2014,32.72,32.55,32.801327272645516,32.85209751213271,32.87163126961639,32.495754,32.77367947003929,32.317216606523374,32.61346711750637
2015-09-01,Srimongal,2014,33.18,32.76,32.58269031214212,32.45435372167477,32.47708946032575,32.374153,32.560776522929416,32.49817111197076,32.555698308522075
2015-10-01,Srimongal,2014,32.44,32.18,31.992943904679464,32.267050034948305,31.906814865044385,32.02118,31.987612453606175,31.738891459623176,31.717990807532924
2015-11-01,Srimongal,2014,30.41,30.73,29.89715671000482,30.26088224078929,29.87406212463937,30.033798,29.867675345590722,29.603263749154483,29.828186182781693
2015-12-01,Srimongal,2014,26.05,26.45,26.822212399986846,26.874358839572054,26.803364947844788,28.245358,26.79273103557275,27.25237636708406,26.49040132958078
2016-01-01,Srimongal,2014,24.86,26.22,25.325208956492343,25.090638666670742,25.28016106020336,26.191372,25.277781406534114,24.982133608444844,25.143727085562613
2016-02-01,Srimongal,2014,29.47,28.57,28.399040144034853,28.163624754218738,28.43325837847563,28.134398,28.33415264273547,27.016524185308334,28.333985050366707
2016-03-01,Srimongal,2014,32.14,31.95,32.28518379568614,32.64208227484417,32.55580201386173,31.96722,32.317704533185136,32.02709645031835,32.555743686594944
2016-04-01,Srimongal,2014,33.48,31.64,33.22797320512796,33.66782927507092,33.311482733280116,32.590744,33.22440635794515,33.00849859775829,33.00838259006451
2016-05-01,Srimongal,2014,32.35,32.96,32.65264189543808,32.394311032029755,32.61299433733148,31.900812,32.68820241394127,32.34099740963812,32.38787627730153
2016-06-01,Srimongal,2014,33.3,32.72,32.44464226768224,32.130394152022056,32.45104148862393,31.944157,32.39420252994506,32.447112226136554,32.36521036449911
2016-07-01,Srimongal,2014,32.8,32.35,32.778024611051,32.57766778225904,32.762039955614256,32.505253,32.72758487331382,32.54341361215367,32.59996066541623
2016-08-01,Srimongal,2014,34.04,32.72,32.97583473610276,32.75018438267019,32.88987838639994,32.706074,32.917827425026836,33.093623975434824,32.600560662815894
2016-09-01,Srimongal,2014,33.3,33.18,32.94791703314714,32.70535894847869,32.833775611596934,32.635174,32.948274357404635,33.482286410697526,32.82252258816339
2016-10-01,Srimongal,2014,32.81,32.44,32.25034414877923,32.512499494885226,32.12836079343527,32.12217,32.224832191074206,32.07257085237472,32.105743217546184
2016-11-01,Srimongal,2014,29.46,30.41,30.136199785378952,30.231913586642513,30.1343537656619,29.993513,30.130868334305664,29.57869661027438,29.908788262461144
2016-12-01,Srimongal,2014,28.59,26.05,26.759920009270797,26.45139334443374,26.778931259989566,27.947567,26.738006220058093,26.81013333318428,26.648864349171983
2017-01-01,Srimongal,2014,27.14,24.86,25.705168482789286,26.035993330028973,25.750208166761183,25.848333,25.608825688192137,25.309144908698435,25.61207897962174
2017-02-01,Srimongal,2014,29.95,29.47,29.09091992815126,29.116983328768676,29.095045529083507,29.152016,29.063778742673883,28.39482379579879,29.32749282093004
2017-03-01,Srimongal,2014,29.65,32.14,32.7582766741882,32.731444992606,32.71082811270957,32.448734,32.68007777187926,31.325632303907945,32.869678104436844
2017-04-01,Srimongal,2014,31.04,33.48,33.14235795163086,32.75854966076341,33.17890517072787,32.66304,33.20371945076159,32.0450255379739,33.19065555815161
2017-05-01,Srimongal,2014,33.27,32.35,32.1770147744602,32.16024232180244,32.26543862179592,32.015068,32.1672836680001,31.950172685790832,32.098640176710404
2017-06-01,Srimongal,2014,32.06,33.3,32.35552382092342,32.240290256394765,32.51784524036298,31.899601,32.369697615461206,32.693518303324815,33.131185152945505
2017-07-01,Srimongal,2014,32.47,32.8,32.49310807163574,32.56134458944724,32.591282981846405,32.553623,32.36347428734161,31.78836793311519,32.453057054545354
2017-08-01,Srimongal,2014,32.86,34.04,32.80323859848191,32.92623019657069,32.956196500356455,32.57062,32.78132480926921,32.217407617592734,32.51685465102527
2017-09-01,Srimongal,2014,32.94,33.3,32.63105480219632,32.69027433454767,32.58574404849061,32.232887,32.60737640816181,32.16003816293678,33.0868459461652
2017-10-01,Srimongal,2014,31.68,32.81,32.012907228677,32.2524365830162,31.986199146369085,31.496418,31.9498795115039,31.072777105602274,31.8155857334424
2017-11-01,Srimongal,2014,30.13,29.46,29.746991469199823,29.807411670542802,29.769141969313804,29.543314,29.676396174962687,29.02615141154618,29.608301354026406
2017-12-01,Srimongal,2014,26.82,28.59,26.75205464131431,27.451452278744213,26.752945747640407,27.659252,26.775182949670118,27.8909850860016,26.564327198839152
2018-01-01,Srimongal,2017,23.79,27.14,25.44800364417672,25.850786602373528,25.463988483751027,26.345032,25.432338381239173,25.805573634404993,25.50800421057851
2018-02-01,Srimongal,2017,28.79,29.95,28.361605564785073,28.348971377967686,28.49631811496178,29.145628,28.3934942062021,27.859210644489114,28.557821524493917
2018-03-01,Srimongal,2017,32.28,29.65,31.93544994673788,32.0201813281847,32.08966777712183,31.604242,31.967338588154906,31.75897348837664,32.183606892202434
2018-04-01,Srimongal,2017,31.77,31.04,33.058203673227396,33.5634240253307,33.17664410374603,32.719307,33.035193277760115,33.11044043474522,32.82040546684457
2018-05-01,Srimongal,2017,31.69,33.27,32.37849262901615,32.22839452043365,32.43887393331079,32.167614,32.35548223354887,32.02118706853412,32.08301255060203
2018-06-01,Srimongal,2017,33.04,32.06,32.18126285638121,31.95597513370901,32.22771164572883,32.141125,32.15825246091393,31.855881379100225,31.780619965055518
2018-07-01,Srimongal,2017,33.67,32.47,32.55853966717502,32.38109939233037,32.64550030083427,32.275238,32.53552927170774,32.32818113007164,32.539196574584125
2018-08-01,Srimongal,2017,33.82,32.86,33.05628902357422,33.099909059045245,32.986621779395314,32.30694,33.03327862810694,33.12061332879044,32.753354079137374
2018-09-01,Srimongal,2017,33.49,32.94,32.95770229684668,32.6053841017463,32.85758730292734,32.36347,32.925033784532125,33.05366552890961,32.79960423593281
2018-10-01,Srimongal,2017,31.28,31.68,32.28849530308547,32.18836817069893,32.137586934923974,31.815844,32.26548490761819,32.69206014850412,32.221822849362106
2018-11-01,Srimongal,2017,29.79,30.13,29.88611422015847,29.572221625061488,29.848328843577082,29.655195,29.870448957220923,29.14758825512244,29.80004312739822
2018-12-01,Srimongal,2017,26.52,26.82,26.79334632172947,26.784214565729584,26.910007352847295,27.512585,26.76067780941491,26.454637088896277,26.807613232730006
2019-01-01,Srimongal,2017,27.1,23.79,25.328468090091647,25.260495315987143,25.424879356710886,25.792976,25.29579957777709,24.963608657203093,25.661239469344814
2019-02-01,Srimongal,2017,28.31,28.79,28.900274770374864,29.637756725126824,28.866922101333135,29.23886,28.848193915601342,28.328806794043444,28.90377575514516
2019-03-01,Srimongal,2017,30.96,32.28,32.20053083246249,32.35674194418997,32.24238960000063,32.03475,32.14844997768897,31.959710136306924,32.356794745734085
2019-04-01,Srimongal,2017,32.97,31.77,32.935357329972945,33.05276238632022,32.96511214282448,33.19125,32.91234693450566,32.37992063945795,32.94280623844677
2019-05-01,Srimongal,2017,33.67,31.69,32.50480561868249,32.70805356842658,32.63981172065713,31.866575,32.48179522321521,32.940861277155406,32.702045687912594
