station,origin,model,MAE,RMSE,MAPE,MASE,R2,ACF1
Cox's Bazar,2017,SARIMA,0.5869736020225448,0.7832865392791994,1.9734974428923233,0.739020156428478,0.8533422811692098,0.034049536158295125
Cox's Bazar,2017,SVR,0.5762395692831114,0.7169793411829191,1.919035898198239,0.7255056363088835,0.8771212220994151,0.03632439103439324
Cox's Bazar,2017,XGB,0.6235067282782657,0.7918318078099478,2.0657961433403567,0.7850166315464292,0.8501249000866666,0.07252202868398927
Cox's Bazar,2017,ANN,0.7138182175470641,0.8465490829696664,2.303067986148397,0.8987219339599315,0.8286958492606431,0.1023623508948208
Cox's Bazar,2017,SARIMA+SVR,0.6042728799460683,0.8089235742288834,2.0333609647716964,0.7608005483116738,0.8435849336634218,0.06133764058387041
Cox's Bazar,2017,SARIMA+XGB,0.6041397383855487,0.7903741549266639,2.0289357365064,0.7606329184616375,0.8506761908699761,0.06671937174054135
Cox's Bazar,2017,SARIMA+ANN,0.5578511523752271,0.7214840614878832,1.865014632287148,0.7023539806076536,0.8755722976069801,0.04531922506304833
Cox's Bazar,2020,SNAIVE,0.704166666666666,0.9254503408251211,2.2743699220021854,0.8763287529167739,0.7412145562772836,0.3404976693862073
Cox's Bazar,2020,SARIMA,0.5526986549770547,0.6638675196145797,1.7568163381674342,0.6878282457583258,0.8668330519386207,0.1171013759355435
Cox's Bazar,2020,SVR,0.5322822057162003,0.6672622973694077,1.7022812855986293,0.6624201678604515,0.8654676347546337,0.2113812558238837
Cox's Bazar,2020,XGB,0.731997078789605,0.8808387977176791,2.3033680570557657,0.9109634374358578,0.7655628269506991,0.23276342897604438
Cox's Bazar,2020,ANN,0.8176091645982804,0.9444442026040426,2.5937754341933106,1.0175068680507506,0.7304829682460345,0.22781630918915113
Cox's Bazar,2020,SARIMA+SVR,0.5552590877302183,0.6652387856390137,1.7686815679468757,0.6910146800894601,0.8662823519862677,0.08960634961923569
Cox's Bazar,2020,SARIMA+XGB,0.548816272187635,0.6590284623593587,1.7453618431594584,0.6829966571170982,0.8687673351525127,0.12186859920640118
Cox's Bazar,2020,SARIMA+ANN,0.6027433784418144,0.7179268563506155,1.9090407159533134,0.7501084305213142,0.8442622110848116,0.15631419088415643
Faridpur,2011,SNAIVE,0.8794444444444444,1.13608245005956,2.804053583938295,0.9073033088640524,0.90098483274465,0.1447477705397152
Faridpur,2011,SARIMA,0.7345797403972962,0.924327346552498,2.4509971333339005,0.7578496098272485,0.9344558965429054,0.23464736217335705
Faridpur,2011,SVR,0.8743265358912216,1.008708540227171,2.7791211063917367,0.9020232762319331,0.9219427190491984,0.12023179943790434
Faridpur,2011,XGB,1.0114435640970874,1.139590262691624,3.2359387749038815,1.0434838701087605,0.900372442571505,0.26842496141884786
Faridpur,2011,ANN,0.8604992157332128,1.0556849912339474,2.7851770609123654,0.8877579370040423,0.9145030311585646,0.2275164991424133
Faridpur,2011,SARIMA+SVR,0.7203721255274341,0.9212085440282805,2.413407887650239,0.7431919289880283,0.9348974592588122,0.2218380257917823
Faridpur,2011,SARIMA+XGB,0.7442108251411834,0.926969510658489,2.4671348834591615,0.7677857861386459,0.9340806489840959,0.2344999250209929
Faridpur,2011,SARIMA+ANN,0.8053147541864516,0.9658093182216844,2.6338929095984587,0.8308253531716585,0.9284409105469736,0.17326554667941788
