station,origin,model,MAE,RMSE,MAPE,MASE,R2,ACF1
Comilla,2020,SARIMA+LSTM,0.939437887180048,1.1052350316465602,2.969144686094255,1.0360455360349758,0.8283350848750888,0.05704559431477701
Cox's Bazar,2011,LSTM,0.7531877404534142,0.9023305643601289,2.3767004741905504,0.9417110484149442,0.7819759692173784,0.2799665783954002
Cox's Bazar,2011,SARIMA+LSTM,0.5248823800358928,0.6769911995818605,1.6969928168396677,0.6562607300280457,0.8772732950223533,0.1532330123263591
Cox's Bazar,2014,LSTM,0.6560071860419382,0.826798021055978,2.1661912184813583,0.8268584548720473,0.7773485536102217,0.2158737134782329
Cox's Bazar,2014,SARIMA+LSTM,0.8012103185501694,0.9719884594865953,2.6396368690418575,1.0098784588338052,0.6922848485032531,0.15043495187526532
Cox's Bazar,2017,LSTM,1.0056054257518727,1.1877878770153567,3.2744923545813336,1.266092165786923,0.6627582177750156,0.436106054964977
Cox's Bazar,2017,SARIMA+LSTM,0.545288968915281,0.7122130143327717,1.8241842418710907,0.6865377552209181,0.8787495359020182,0.03860428683007452
Cox's Bazar,2020,LSTM,0.777487708777191,0.9250444773452265,2.473509556214687,0.9675760959633177,0.7414414912621166,0.24732198556644164
Cox's Bazar,2020,SARIMA+LSTM,0.5612425523154005,0.6764701208262811,1.7815961247303416,0.6984610451423185,0.8617290831164706,0.11903846444673627
Faridpur,2011,LSTM,0.94932352523009,1.2742341245092712,3.24076848285992,0.9793960051312353,0.8754394588453266,0.40093467936901717
Faridpur,2011,SARIMA+LSTM,0.7130160309440986,0.9200052625329463,2.392159122493609,0.7356028095184143,0.9350674219050342,0.23329540398274087
Faridpur,2014,LSTM,1.4278337728314927,2.0028019560987382,4.6036676230370155,1.482546809862119,0.5324762466093835,0.5830672692412868
Faridpur,2014,SARIMA+LSTM,0.7732368023694066,0.9407167975554799,2.4736792892103834,0.8028663955380739,0.8968556448778461,0.28890235163120465
Faridpur,2017,LSTM,1.2163744016488378,1.542090207291663,4.1147299981577605,1.267692470935215,0.7738056294409059,0.3972191827243602
Faridpur,2017,SARIMA+LSTM,0.8402938521701544,0.9641794566085308,2.7796909313071905,0.8757453201294696,0.9115744069088006,0.28824065525660314
Faridpur,2020,LSTM,1.2282452902197827,1.5984823891281563,3.9026941467424607,1.2781739605539204,0.7691925710732286,0.44538838819760623
Faridpur,2020,SARIMA+LSTM,0.7174829842372444,0.8702367709796159,2.270904342077542,0.7466489592062383,0.9315916789808595,0.12216971701440597
Jessore,2011,LSTM,0.7682707334061459,0.9835915971534884,2.3701567988851044,0.7823973522665135,0.9300277143639458,0.26292419822204816
Jessore,2011,SARIMA+LSTM,0.7439025353853512,1.0058826667873861,2.421182136270937,0.7575810827120973,0.926820221679598,0.34160373015297985
Jessore,2014,LSTM,1.1187316904630924,1.3681200390598325,3.496716968138789,1.1401778937017684,0.811348187158189,0.3792702166993777
Jessore,2014,SARIMA+LSTM,0.5656215908296064,0.736865737760989,1.7517379315276538,0.5764646157448062,0.9452745550115087,0.13647568921341238
Jessore,2017,LSTM,0.9168201837109196,1.150499491292432,3.014211524587434,0.9400962710136082,0.8862650844703146,0.33823413921250906
Jessore,2017,SARIMA+LSTM,0.9204865139322665,1.0817312123660685,2.944525229424135,0.9438556814526781,0.8994551872665641,0.4042375367379884
Jessore,2020,LSTM,1.043430687681668,1.346532333313889,3.273609887487547,1.0669176952791317,0.8478320730933581,0.43739776427174615
Jessore,2020,SARIMA+LSTM,0.6472223384818651,0.8031465404460476,2.0298743161961905,0.6617909304934214,0.9458648758183321,0.15701760751979404
Khulna,2011,LSTM,0.7563738547596658,0.9663928662124107,2.3797677707237326,0.8860428125141389,0.9279618401611566,0.2779139480390462
Khulna,2011,SARIMA+LSTM,0.7844431700430282,0.9817874750694775,2.4826294474047637,0.9189241910844215,0.9256484281006389,0.34844283385374153
Khulna,2014,LSTM,1.7707351685894865,2.2420522981584496,5.7273915636782124,2.0629924294246442,0.4473953930169139,0.6123616891756632
Khulna,2014,SARIMA+LSTM,0.5905802321227676,0.7130352574734485,1.8599146666063235,0.688054639366331,0.9441085941491646,0.21212665878013012
Khulna,2017,LSTM,0.8384772138076362,1.213102672421569,2.93389605890005,0.9809300564498539,0.8708304089940839,0.3973433929798249
Khulna,2017,SARIMA+LSTM,0.8053853824064813,0.9580662652327222,2.6565103599003232,0.9422160979667661,0.9194331725767046,0.4693613253559876
Khulna,2020,LSTM,0.9303848548086484,1.2230623533062968,2.949684416204072,1.0716533212745845,0.8635372791139119,0.5142954865203966
Khulna,2020,SARIMA+LSTM,0.6333362367825323,0.8021393192107095,2.0096585447559443,0.7295012146034326,0.9413029277730877,0.24730791378076294
