station,model,MAE,RMSE,MAPE,MASE,R2,ACF1,MAE_h1_12,MAE_h13_36,MAE_summer,MAE_top10
Dhaka,LSTM,0.9839013126316583,1.2246950768932647,3.1857357363012984,0.9598436918925566,0.8484976101710209,0.462696163534152,0.993957309213778,0.9788733143405984,1.0666732028499248,1.4537883223692565
Dhaka,SARIMA+ANN,0.8047773300921794,1.0015963630694746,2.5891581401613206,0.7850995153172411,0.8986674393680342,0.2506536647076883,0.7716671289525987,0.8213324306619697,0.8594844130941711,1.382269375349011
Dhaka,SARIMA+SVR,0.7111614662270589,0.9095428435699722,2.31150694619653,0.6937726767020275,0.9164378007222888,0.2221298879260671,0.6982928059003388,0.717595796390419,0.8561957472173152,1.220430397394334
Dhaka,SARIMA+XGB,0.7351119534898144,0.9299443964200703,2.3770258640873867,0.7171375445213625,0.9126470646868763,0.23723087869375423,0.6991806652783076,0.7530775975955676,0.8456459145139386,1.3394796476237232
Dhaka,SARIMA+LSTM,0.7474530643910176,0.939154268775115,2.420411902341334,0.7291768997873727,0.9109082657023179,0.24065257287046787,0.7080573321312311,0.7671509305209105,0.8460915499677902,1.316721436199171
Faridpur,SNAIVE,0.9640972222222222,1.2683242991355868,3.1625430966428816,0.9946377003284618,0.8517854454440915,0.2651911760809716,0.9031249999999998,0.9945833333333333,1.1233333333333337,1.4646666666666681
Faridpur,SARIMA,0.746791126077445,0.9055259093659139,2.433594325454615,0.7704478253295514,0.9244504312946396,0.24561266275273716,0.6768754929106193,0.781748942660858,0.8461476818599943,0.9665974609083852
Faridpur,ANN,0.9069619627188958,1.1106677038401527,2.9401222579471056,0.9356925215537848,0.8863423913221953,0.2836880532517772,0.828492271590281,0.9461968082832032,0.9100369506502494,1.0125302760399404
Faridpur,SVR,0.859435897920725,1.0229401345641564,2.765695623089792,0.8866609356235244,0.9035880950815668,0.2426339790225683,0.7988671489426485,0.8897202724097633,0.9385386512392967,1.1886863910493668
Faridpur,XGB,0.9634940486111111,1.1070879975467833,3.0872487129503443,0.9940154195048831,0.887073852577348,0.2620016942065049,0.7813433124999999,1.0545694166666668,0.9757292291666669,1.2355815333333349
Faridpur,LSTM,1.2054442474825509,1.6254288999518358,3.965465062699289,1.2436300681653196,0.7565744378413983,0.48535550284007684,0.9995560451845318,1.3083883486315602,1.3723192946116116,1.6041045201619448
Faridpur,SARIMA+ANN,0.830719464985657,0.9879104298373507,2.6714514527377196,0.8570348292954336,0.9100781220456976,0.2287633372345509,0.7455854683106707,0.8732864633231502,0.8962000930086083,1.1676812569940709
Faridpur,SARIMA+SVR,0.7427248058081263,0.910717533822332,2.425335589649365,0.7662526929837162,0.9235816558121089,0.2352613980040339,0.6995355454294536,0.7643194359974625,0.8769007926198876,0.9729654028250726
Faridpur,SARIMA+XGB,0.7487552536059261,0.9085226577009129,2.4366949626383088,0.7724741720952616,0.9239495562316276,0.24023032311145273,0.6895119893632335,0.7783768857272723,0.8712524727083636,1.0049539521487465
Faridpur,SARIMA+LSTM,0.7610074174302258,0.9244338589648129,2.4791084212721812,0.7851144575035729,0.9212624467660594,0.26317336643535205,0.6905957085599693,0.7962132718653541,0.849008099006741,0.986526753798951
Jessore,SNAIVE,0.9146527777777776,1.1928662377278985,2.870438899213391,0.9314710042432813,0.879872650898882,0.32284088702209207,0.9787500000000001,0.8826041666666665,1.1418750000000002,1.5386666666666675
Jessore,SARIMA,0.7151126109848653,0.9187693252249509,2.281432094175489,0.7282617820496506,0.9287358065736293,0.2872836668023701,0.7265551088582857,0.7093913620481554,0.9270962134608949,0.8990381228463273
Jessore,ANN,0.7968971051052611,0.9804230611860458,2.4955745386382264,0.811550092893618,0.9188505770229211,0.3092948785261159,0.8642869669687107,0.7632021741735363,1.0115609721586774,1.093281809731504
Jessore,SVR,0.7989876883890347,0.9944423569659061,2.4871218137236495,0.8136791168884087,0.9165132358811443,0.27005529668035433,0.9114283866119454,0.7427673392775794,1.0257653084993834,1.2075831416597613
Jessore,XGB,0.8203655625000001,1.0282543138416584,2.5343980107845274,0.8354500777934937,0.9107394660615658,0.30901979471578933,0.9103072500000001,0.7753947187500002,1.0419227708333338,1.336551866666667
Jessore,LSTM,0.9618133238154564,1.2222932622116427,3.0386737947747178,0.9794987173226712,0.8738726603270763,0.39213914689723567,1.0451619146143398,0.9201390284160146,1.1343536399553218,1.319034718672433
Jessore,SARIMA+ANN,0.6998673932208662,0.8837450691156017,2.207474184619312,0.7127362420353941,0.9340655470410828,0.26420523548793384,0.7401777296001715,0.6797122250312135,0.8978948129327121,0.9403975975701168
Jessore,SARIMA+SVR,0.7162728566277019,0.9171492143839961,2.283478676558664,0.7294433617707855,0.9289869122530788,0.2753898379830386,0.7394625672681077,0.704678001307499,0.9259580953809908,0.9241506912045533
Jessore,SARIMA+XGB,0.725068459980186,0.9258709628643419,2.3124427362927453,0.7384006947464411,0.9276298741308984,0.2810259354969083,0.7434636364575841,0.7158708717414871,0.9489202577333539,0.9215964415457278
Jessore,SARIMA+LSTM,0.7193082446572725,0.9178722454768379,2.2868299033547297,0.7325345631587499,0.9288749023242211,0.3126072376395436,0.7355185063808983,0.7112031137954595,0.9092549489687723,0.9764027732649334
Khulna,SNAIVE,0.9167212500000004,1.2002853108422227,2.9386463662989954,1.0738793647217848,0.8704672490966416,0.36927961298277573,0.9404018750000006,0.9048809375000002,1.1093750000000002,1.474666666666667
Khulna,SARIMA,0.6902313172341548,0.8615970499580323,2.216942656039253,0.8085611285464305,0.9332549576480195,0.3504588250394555,0.6689906036389863,0.700851674031739,0.8479922624552746,1.0143182694092654
Khulna,ANN,0.7815944523044648,0.9639507845427074,2.49270317241607,0.9155871033978863,0.9164550259154753,0.3786249353563813,0.8313622853304898,0.7567105357914522,0.9096442942211004,0.9581450899240499
Khulna,SVR,0.7771314889917439,0.9407834630160522,2.4685759290501657,0.9103590319344601,0.9204225614305102,0.34636609167806026,0.7987535461592077,0.7663204604080119,0.9245075564099844,1.2202585869450522
Khulna,XGB,0.8439730972222224,1.0340539574125098,2.6709764630121775,0.988659631798954,0.9038615737885349,0.4324467661290224,0.8261451874999999,0.8528870520833336,0.985111895833333,1.5658686666666664
Khulna,LSTM,1.0739927729913594,1.4940057976339411,3.4976849523765168,1.2581127324971997,0.7993148802327966,0.5428592992180944,0.9318718591787413,1.1450532298976681,1.2500789214173953,1.2828301579157493
Khulna,SARIMA+ANN,0.7484383752309762,0.9122461711296455,2.378687056573539,0.8767469139898798,0.9251770710282795,0.33986728928132515,0.720764114336424,0.7622755056782524,0.887413339593949,1.1472849323126464
Khulna,SARIMA+SVR,0.6865575970252205,0.863144971830922,2.209603493218523,0.8042576040845115,0.9330149175540362,0.34037761123716254,0.6789028537468026,0.6903849686644294,0.8513154168742334,0.9863183593043118
Khulna,SARIMA+XGB,0.6890953238229578,0.8621956018634328,2.204450417409461,0.8072303860958281,0.9331621898070673,0.34403181700585794,0.6694041175541136,0.69894092695738,0.8486568557565102,1.05203595730665
Khulna,SARIMA+LSTM,0.7034362553387021,0.8708680124743824,2.2521782546668385,0.8240298553190474,0.931810848840388,0.3542295112161905,0.6828677181701742,0.7137205239229661,0.864039010569955,1.0578347889747965
Mymensingh,SNAIVE,0.995625,1.253523090688356,3.399983662392451,0.9734926040447935,0.8224825692278708,0.049240982734841676,0.9172916666666667,1.0347916666666666,1.1674999999999998,1.406666666666667
Mymensingh,SARIMA,0.7892946087711942,0.9978058954656022,2.6523381605211873,0.7717488653370359,0.887521773963105,0.1453762972178076,0.756309066686968,0.8057873798133072,0.8537358331256621,1.550577037155491
Mymensingh,ANN,0.7965209684271364,1.0032315392273037,2.683589928423061,0.7788145855421608,0.8862952308574363,0.1347659324387643,0.7533634332619105,0.8180997360097493,0.8658267673803923,1.3491845538163816
Mymensingh,SVR,0.8058629545103293,1.0080889577819505,2.7160960931897753,0.7879489025380957,0.8851915001286065,0.15186239317996283,0.7856968292645564,0.8159460171332157,0.8611310212368403,1.433228390701815
Mymensingh,XGB,0.9148306805555555,1.108320243692748,3.056276989118783,0.8944943140982784,0.8612263987686574,0.21789135637241136,0.8347894166666666,0.9548513124999999,0.9821690625,1.7223706000000003
Mymensingh,LSTM,0.8390027767130065,1.084310703928204,2.873846297483593,0.8203520380697121,0.867173778956926,0.21448318270709127,0.8330039859438934,0.8420021720975631,0.875001728733381,1.2776281275749184
Mymensingh,SARIMA+ANN,0.8900592824649417,1.0886476584683862,2.9607834022983486,0.8702735755339978,0.8661091148780681,0.15359011067637365,0.7867246856995648,0.9417265808476302,0.9044856708351059,1.7398981855385176
Mymensingh,SARIMA+SVR,0.8392654300855005,1.040200246817793,2.8054388932375645,0.8206088527494865,0.8777608751565615,0.15179091690094562,0.7618806419016465,0.8779578241774275,0.8928363727308021,1.6401145169496132
